product_id,product_name,barcode,image_url,source,confidence,remote_name,status
383,كنور فيجتار حار,6221155154040,,,0,,not_found
387,كنور خلطه الشيش الطاووق,6221155154026,,,0,,not_found
386,كنور خلطه الحواوشي,6221155146694,,,0,,not_found
389,كنور خلطه البشاميل بالجبنه,6221155608109,,,0,,not_found
390,كنور خلطه كفته السيخ,6221155214287,,,0,,not_found
391,شاي العروسه 40g,6222002300153,,,0,,not_found
388,كنور خلطه البشاميل,6221155146540,,,0,,not_found
393,شاي ربيع 40g,6281013165052,,,0,,not_found
392,شاي ليبتون 40g,8720608632664,,,0,,not_found
396,شاي الورده 40g,6224003259010,,,0,,not_found
397,شاس الجوهره 40g,6223009400013,,,0,,not_found
394,شاي ليبتون 40g,5063305012333,,,0,,not_found
399,شاي العروسه 100g,6222002300023,,,0,,not_found
401,عبور لاند 500g,6224000147006,,,0,,not_found
398,شاي الورده 100g,6224003259027,,,0,,not_found
403,جبنه فيتا المراعي 250g,6223007525008,,,0,,not_found
402,عبور لاند 250g,6224000147143,,,0,,not_found
406,جبنه رودس رومي 500g,6224009210824,,,0,,not_found
405,جبنه رودس شيدر  500g,6224009210541,,,0,,not_found
409,جبنه رودس فلمنك 500g,6224009210985,,,0,,not_found
404,جبنه فيتا المراعي 250g رومي,6223007525398,,,0,,not_found
407,جبنه رودس بسطرمه 500g,6224009210138,,,0,,not_found
411,جبنه رودس قشطه 250g,6224009210688,,,0,,not_found
417,جبنه دومتي  250g بلس,6223000756645,https://images.openfoodfacts.org/images/products/622/300/075/6645/front_en.12.400.jpg,OpenFoodFacts,95,Fromage,found
412,جبنه رودس فيتا 250g,6224009210022,,,0,,not_found
408,جبنه رودس فيتا 500g,6224009210039,,,0,,not_found
410,جبنه رودس قشطه 500g,6224009210695,,,0,,not_found
414,جبنه رودس رومي 250g,6224009210817,,,0,,not_found
415,جبنه رودس بسطرمه 250g,6224009210107,,,0,,not_found
416,جبنه رودس فيتا 125g,6224009210015,,,0,,not_found
413,جبنه رودس شيدر 250g,6224009210534,,,0,,not_found
419,جبنه دومتي 125g بلس,6223000757093,,,0,,not_found
418,جبنه دومتي 500g بلس,6223000756652,,,0,,not_found
420,جبنه دومتي 250g لايت,6223000758281,,,0,,not_found
421,عبور لاند 125g,6224000147594,,,0,,not_found
423,عبورلاند قشطه 125g,6223006521162,,,0,,not_found
424,دومتي فلمنك 125g,6223000759721,,,0,,not_found
425,ملح كوكس 700g,6223001030508,,,0,,not_found
422,عبور لاند 125g فلمنك,6223006521216,,,0,,not_found
427,كيس ملح جولدن 800g,6224101232113,,,0,,not_found
426,ملح كوكس200g,6223001030478,,,0,,not_found
428,كيس ملح جولدن,6245454542582,,,0,,not_found
429,دريم ايسي شيكولاته 2×1,6223003942854,,,0,,not_found
431,حليب جهينه 1.5لتر,6223000350003,,,0,,not_found
432,حليب جهينه 1 لتر,6223000350065,,,0,,not_found
433,حليب جهينه خالي الدسم 1 لتر,6223000350089,,,0,,not_found
439,حليب بخيره 0.5 لتر,6223000350157,https://images.openfoodfacts.org/images/products/622/300/035/0157/front_en.11.400.jpg,OpenFoodFacts,95,bekhero,found
430,دريم ايسي فانيليا 2×1,6223003942847,,,0,,not_found
434,حليب جهينه 1لتر نصف دسم,6223000350072,,,0,,not_found
435,حليب جهينه 1لتر خالي من اللاكتوز,6222014310294,,,0,,not_found
437,حليب المراعي 1لتر خالي الدسم,6223001878308,,,0,,not_found
436,حليب المراعي 1لتر,6223001878001,,,0,,not_found
441,جهينه بيور 1لتر برتقال,6222014335518,,,0,,not_found
447,عصير بيتي 1لتر جوافه,6223001879121,https://images.openfoodfacts.org/images/products/622/300/187/9121/front_fr.5.400.jpg,OpenFoodFacts,95,Jus de goyave,found
442,جهينه بيور 1 لتر اناناس,6222014335594,,,0,,not_found
443,جهينه بيور 1 لتر كوكتيل تفاح,6222014335570,,,0,,not_found
440,جهينه بيور  1لتر تفاح,6222014335525,,,0,,not_found
444,جهينه بيور 1 لتر مانجو وخوخ,6222014335563,,,0,,not_found
438,حليب المراعي 1.5لتر,6223001878018,,,0,,not_found
